Order ID,Status,seller city,seller state,seller-postal-code,ship-country,B2B
408-6160463-4791524,Shipped - Delivered to Buyer,GURUGRAM,HARYANA,122004,IN,FALSE
404-0254769-9193921,Shipped,HYDERABAD,TELANGANA,500081,IN,FALSE
406-9793484-3932306,Shipped - Delivered to Buyer,AHMEDABAD,Gujarat,380055,IN,FALSE
406-3661689-8018752,Shipped,AHMEDABAD,Gujarat,380055,IN,FALSE
405-6653464-4621901,Shipped,BENGALURU,KARNATAKA,560075,IN,FALSE
408-5301516-6300336,Shipped,MUMBAI,MAHARASHTRA,400089,IN,FALSE
402-6324801-0072346,Cancelled,DURGAPUR,WEST BENGAL,713203,IN,FALSE
402-8904160-8529943,Shipped,BENGALURU,KARNATAKA,560038,IN,FALSE
402-3068426-7909948,Shipped - Delivered to Buyer,ROURKELA,ODISHA,769004,IN,FALSE
404-5047125-1053143,Shipped,jagat puri,Delhi,110093,IN,FALSE
407-0875517-8773163,Shipped,BENGALURU,KARNATAKA,560040,IN,FALSE
404-1171493-2524332,Cancelled,patna,BIHAR,800010,IN,FALSE
406-5981538-1761152,Shipped,DANDELI,KARNATAKA,581325,IN,FALSE
408-6555965-0631544,Shipped - Delivered to Buyer,RANCHI,JHARKHAND,834002,IN,FALSE
407-9486640-0235502,Shipped,IMPHAL,MANIPUR,795004,IN,FALSE
405-8930343-5309909,Shipped,Ludhiana,PUNJAB,141010,IN,FALSE
402-2633614-7525923,Shipped - Delivered to Buyer,NOIDA,UTTAR PRADESH,201305,IN,FALSE
403-2338926-4014756,Shipped,Bangalore,KARNATAKA,560043,IN,FALSE
408-6584068-5097909,Shipped - Returned to Seller,HISAR,HARYANA,125001,IN,FALSE
402-1342594-2966705,Shipped - Delivered to Buyer,HOSUR,TAMIL NADU,635109,IN,FALSE
408-5449076-0911506,Shipped - Delivered to Buyer,Bengaluru,KARNATAKA,560036,IN,FALSE
408-2034748-2219569,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560098,IN,FALSE
406-3150957-4465926,Cancelled,FARIDABAD,HARYANA,121001,IN,FALSE
403-3216249-2241162,Shipped,Amethi,UTTAR PRADESH,227409,IN,FALSE
402-3865527-7709124,Shipped - Delivered to Buyer,Yelamanchili,ANDHRA PRADESH,531055,IN,FALSE
406-3026808-7729943,Shipped,BENGALURU,KARNATAKA,560045,IN,FALSE
408-8205145-8153102,Shipped,HYDERABAD,TELANGANA,500019,IN,FALSE
405-3999317-3881159,Shipped,HYDERABAD,TELANGANA,500057,IN,FALSE
402-2920360-0260304,Shipped - Delivered to Buyer,SIKANDRABAD,UTTAR PRADESH,203205,IN,FALSE
405-6388122-6059534,Shipped - Returned to Seller,BINPUR I,WEST BENGAL,721504,IN,FALSE
171-9348361-1845900,Shipped,BENGALURU,KARNATAKA,560043,IN,FALSE
406-4133903-3710760,Cancelled,BHUBANESWAR,ODISHA,751021,IN,FALSE
406-4348716-4674754,Shipped - Delivered to Buyer,HISAR,HARYANA,125001,IN,FALSE
406-7370588-2146759,Cancelled,BHUBANESWAR,ODISHA,751021,IN,FALSE
402-4893806-0504328,Shipped - Delivered to Buyer,SOHNA ROAD,HARYANA,122102,IN,FALSE
403-7499262-2596301,Shipped,BENGALURU,KARNATAKA,560085,IN,FALSE
404-8088431-3720332,Cancelled,NEW DELHI,DELHI,110075,IN,FALSE
407-8541687-9479545,Shipped - Delivered to Buyer,JODHPUR,RAJASTHAN,342001,IN,FALSE
405-8798943-8721115,Shipped - Returned to Seller,Vemulawada,TELANGANA,505302,IN,FALSE
402-8208073-3633964,Shipped,HYDERABAD,TELANGANA,500064,IN,FALSE
405-8713946-1065146,Shipped,Tivim,GOA,403502,IN,FALSE
406-8259340-0489124,Shipped,GOLAGHAT,ASSAM,785610,IN,FALSE
407-1294753-5962747,Shipped,NEW DELHI,DELHI,110019,IN,FALSE
404-3520526-1325941,Shipped - Delivered to Buyer,BHOPAL,MADHYA PRADESH,462016,IN,FALSE
407-6491188-6216304,Shipped - Delivered to Buyer,"Eravipuram,Kollam",KERALA,691011,IN,FALSE
406-9048387-4872332,Shipped,KOLKATA,WEST BENGAL,700032,IN,FALSE
403-7043656-6064367,Shipped,Rajkot,Gujarat,360004,IN,FALSE
408-5980703-7358759,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560035,IN,FALSE
406-9706625-3621955,Shipped - Delivered to Buyer,NEW DELHI,DELHI,110018,IN,FALSE
402-6478654-4653914,Shipped - Delivered to Buyer,JALGAON,MAHARASHTRA,425002,IN,FALSE
404-0474038-2425156,Shipped - Delivered to Buyer,PITHORAGARH,UTTARAKHAND,262501,IN,FALSE
402-0201848-2665175,Cancelled,IMPHAL,MANIPUR,795001,IN,FALSE
404-2985981-8889146,Shipped,Coimbatore,TAMIL NADU,642114,IN,FALSE
404-1604636-8246751,Shipped - Returned to Seller,Coimbatore,TAMIL NADU,642114,IN,FALSE
404-5462618-7451547,Cancelled,THANE,MAHARASHTRA,400603,IN,FALSE
405-7489491-3901925,Shipped,NEW DELHI,DELHI,110024,IN,FALSE
402-4207826-1267557,Shipped,MAHMUDABAD,UTTAR PRADESH,261203,IN,FALSE
171-6659822-7684358,Shipped,PIMPRI CHINCHWAD,MAHARASHTRA,411027,IN,FALSE
407-4245092-1010748,Shipped,BURDWAN,WEST BENGAL,713102,IN,FALSE
408-3745790-8041123,Shipped,BHOTA,HIMACHAL PRADESH,176041,IN,FALSE
408-5075679-3516365,Cancelled,KALPETTA,KERALA,673122,IN,FALSE
404-7460074-3553108,Cancelled,CHENNAI,TAMIL NADU,600081,IN,FALSE
408-3636855-4918758,Shipped,MUMBAI,MAHARASHTRA,400080,IN,FALSE
408-4986241-2125143,Shipped,Eramalloor,KERALA,688537,IN,FALSE
408-5816787-1285153,Shipped - Delivered to Buyer,RAIRANGPUR,ODISHA,757043,IN,FALSE
408-7852617-6277156,Shipped,GURUGRAM,HARYANA,122001,IN,FALSE
408-1820281-8921134,Shipped - Delivered to Buyer,CUNCOLIM,GOA,403703,IN,FALSE
171-7725665-3681924,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560102,IN,FALSE
408-3999667-2330707,Shipped,Bulandshahr,UTTAR PRADESH,203411,IN,FALSE
404-9453702-2078766,Shipped - Delivered to Buyer,MUMBAI,MAHARASHTRA,400022,IN,FALSE
404-0369450-2838705,Shipped - Delivered to Buyer,PUNE,MAHARASHTRA,411060,IN,FALSE
406-2600595-2145931,Shipped,TINSUKIA,ASSAM,786126,IN,FALSE
408-2145947-6270723,Shipped - Delivered to Buyer,CHANDIGAR,CHANDIGARH,160022,IN,FALSE
404-8510689-9513922,Shipped,MANNARKAD,KERALA,678597,IN,FALSE
405-4980707-0466702,Shipped,MUMBAI,MAHARASHTRA,400013,IN,FALSE
408-3701713-2221158,Shipped - Delivered to Buyer,"Vrindavan, mathura",UTTAR PRADESH,281121,IN,FALSE
171-0667815-7574720,Shipped,CHENNAI,TAMIL NADU,600018,IN,FALSE
171-7687960-9377156,Shipped - Returned to Seller,NAVI MUMBAI,MAHARASHTRA,410206,IN,FALSE
406-6073591-4409943,Shipped - Delivered to Buyer,PUNE,MAHARASHTRA,411060,IN,FALSE
404-4387391-2828347,Shipped,Noida,UTTAR PRADESH,201301,IN,FALSE
404-3246898-0154725,Shipped,SILVASSA,DADRA AND NAGAR,396230,IN,FALSE
406-8753631-2746716,Shipped - Delivered to Buyer,NEW DELHI,DELHI,110045,IN,FALSE
408-2955502-9709129,Shipped - Delivered to Buyer,ROHTAK,HARYANA,124001,IN,FALSE
402-9153567-0453905,Shipped - Delivered to Buyer,near vighnaharta ganesh mandir,MAHARASHTRA,400709,IN,FALSE
406-8753323-6489946,Shipped,NEW DELHI,DELHI,110045,IN,FALSE
407-8181864-8405141,Shipped,NEW DELHI,DELHI,110045,IN,FALSE
402-7433689-3737968,Shipped,JHUMRI TILAIYA,JHARKHAND,825409,IN,FALSE
408-8255578-5349900,Shipped,NEW DELHI,DELHI,110034,IN,FALSE
402-4289604-6913112,Shipped,NEW DELHI,DELHI,110030,IN,FALSE
408-9303099-7715563,Shipped - Delivered to Buyer,KONDAGAON,CHHATTISGARH,494226,IN,FALSE
406-4233121-0052369,Shipped,HYDERABAD,TELANGANA,500080,IN,FALSE
402-9114074-1677112,Shipped,Chennai,TAMIL NADU,600116,IN,FALSE
402-0559879-3965952,Shipped,Chennai,TAMIL NADU,600116,IN,FALSE
408-3755405-6899551,Shipped - Returned to Seller,PATNA,BIHAR,800008,IN,FALSE
403-0810655-9895514,Shipped,BENGALURU,KARNATAKA,560011,IN,FALSE
407-3965479-3159562,Shipped,MUMBAI,MAHARASHTRA,400008,IN,FALSE
171-8287670-2004346,Shipped,BENGALURU,KARNATAKA,560045,IN,FALSE
407-7788050-1741929,Shipped - Delivered to Buyer,KOHIMA,NAGALAND,797001,IN,FALSE
171-3110449-9346712,Shipped,KOLKATA,WEST BENGAL,700038,IN,FALSE
408-8459234-6297166,Shipped,BHUBANESWAR,ODISHA,751025,IN,FALSE
171-9663266-9993164,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560100,IN,FALSE
404-9211024-0580365,Shipped,PURNIA,BIHAR,854301,IN,FALSE
404-0299700-1993932,Cancelled,CHENNAI,TAMIL NADU,600081,IN,FALSE
404-8333880-5592306,Shipped,NEW DELHI,DELHI,110045,IN,FALSE
404-4253864-4851567,Shipped - Delivered to Buyer,NEW DELHI,DELHI,110045,IN,FALSE
404-6150204-9464315,Shipped,Hyderbad,TELANGANA,500078,IN,FALSE
404-2085477-8385110,Shipped - Delivered to Buyer,Hyderbad,TELANGANA,500078,IN,FALSE
408-6126429-1729905,Shipped,NEW DELHI,DELHI,110085,IN,FALSE
407-6207281-9653960,Shipped - Delivered to Buyer,New Delhi,DELHI,110058,IN,FALSE
403-7199544-4181129,Shipped - Delivered to Buyer,JATANI,ODISHA,752050,IN,FALSE
403-4829365-4477927,Shipped,DEWA,UTTAR PRADESH,225301,IN,FALSE
171-8068806-1184357,Cancelled,BENGALURU,KARNATAKA,560099,IN,FALSE
402-5174957-8962712,Shipped - Returned to Seller,UDMA,KERALA,671318,IN,FALSE
402-6378082-7762738,Shipped,HYDERABAD,TELANGANA,500032,IN,FALSE
405-5541113-3932363,Shipped,CHENNAI,TAMIL NADU,600119,IN,FALSE
402-7480846-6440319,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560034,IN,FALSE
407-8218968-2377966,Shipped,NEW DELHI,DELHI,110077,IN,FALSE
406-6661039-9621960,Shipped - Delivered to Buyer,KANCHEEPURAM,TAMIL NADU,631502,IN,FALSE
402-2467670-8169965,Shipped,KODUNGALLUR,KERALA,680663,IN,FALSE
407-7008396-5354709,Cancelled,WARANGAL,TELANGANA,506003,IN,FALSE
171-1810107-0394703,Shipped - Delivered to Buyer,DEHRADUN,UTTARAKHAND,248001,IN,FALSE
171-0984599-8397935,Shipped,DEHRADUN,UTTARAKHAND,248001,IN,FALSE
404-2535013-0085165,Shipped - Delivered to Buyer,KANCHEEPURAM,TAMIL NADU,631501,IN,FALSE
402-5927132-6721165,Shipped - Delivered to Buyer,MORADABAD,UTTAR PRADESH,244001,IN,FALSE
405-8118634-5207564,Shipped,RANCHI,JHARKHAND,834005,IN,FALSE
404-1788318-6205123,Shipped,NANDIVARAM GUDUVANCHERI,TAMIL NADU,603203,IN,FALSE
407-2304693-8413149,Shipped - Delivered to Buyer,GURUGRAM,HARYANA,122018,IN,FALSE
402-0575964-7971503,Shipped,Siliguri,WEST BENGAL,734004,IN,FALSE
407-3683734-4846713,Shipped - Delivered to Buyer,KOTA,RAJASTHAN,324005,IN,FALSE
403-3162072-5303545,Shipped,FARIDABAD,HARYANA,121010,IN,FALSE
407-8712069-4234757,Shipped - Returned to Seller,MAHBUBNAGAR,TELANGANA,509001,IN,FALSE
404-5089450-6857159,Cancelled,JAIPUR,RAJASTHAN,302012,IN,FALSE
404-0853864-7701901,Cancelled,PUNE,MAHARASHTRA,411060,IN,FALSE
402-2039470-2933934,Shipped,HYDERABAD,TELANGANA,500010,IN,FALSE
408-5449497-9280338,Cancelled,NEDUMANGAD,KERALA,695541,IN,FALSE
406-1767383-7310707,Shipped - Delivered to Buyer,MUMBAI,MAHARASHTRA,401107,IN,FALSE
404-2606216-3563505,Cancelled,MUMBAI,MAHARASHTRA,400077,IN,FALSE
407-4095581-2612329,Shipped,Tiruvallur,TAMIL NADU,602024,IN,FALSE
403-8762917-0913966,Shipped,KHED,MAHARASHTRA,415621,IN,FALSE
404-7342675-8093969,Shipped - Delivered to Buyer,KOLKATA,WEST BENGAL,700002,IN,FALSE
408-0379789-1085119,Shipped,GURUGRAM,HARYANA,122003,IN,FALSE
404-5205332-5485936,Shipped,MUMBAI,MAHARASHTRA,400077,IN,FALSE
403-9210661-6785155,Shipped,DELHI,DELHI,110009,IN,FALSE
407-0610229-8120340,Cancelled,KOTA,RAJASTHAN,324005,IN,FALSE
403-8503279-9341160,Cancelled,MALKHARODA,CHHATTISGARH,495691,IN,FALSE
408-6633745-5246731,Shipped - Delivered to Buyer,JAIPUR,RAJASTHAN,302033,IN,FALSE
405-9745722-6526718,Shipped,BENGALURU,KARNATAKA,560076,IN,FALSE
407-6534015-2531503,Shipped,VASAI VIRAR,MAHARASHTRA,401303,IN,FALSE
405-2862296-0102722,Cancelled,HYDERABAD,TELANGANA,500057,IN,FALSE
403-7759702-1684315,Shipped,Bangalore,KARNATAKA,560078,IN,FALSE
171-2973528-5962766,Shipped - Delivered to Buyer,KALAMASSERY,KERALA,682024,IN,FALSE
171-1532727-7417117,Shipped,KALAMASSERY,KERALA,682024,IN,FALSE
408-6450114-0503556,Shipped,VIRAJPET,KARNATAKA,571218,IN,FALSE
407-3744804-6595553,Shipped - Delivered to Buyer,HALDIA,WEST BENGAL,721657,IN,FALSE
171-9471875-8765902,Shipped - Delivered to Buyer,SRINAGAR,JAMMU & KASHMIR,190012,IN,FALSE
171-2968642-2044314,Shipped,VADODARA,Gujarat,390019,IN,FALSE
406-4067731-5692312,Shipped,PUDUCHERRY,PUDUCHERRY,605001,IN,FALSE
403-4959935-1356333,Shipped,KOLKATA,WEST BENGAL,700029,IN,FALSE
171-1543956-8909967,Cancelled,BENGALURU,KARNATAKA,560099,IN,FALSE
404-6015640-0777968,Shipped - Delivered to Buyer,ANANTAPUR,ANDHRA PRADESH,515002,IN,FALSE
171-5993402-0465956,Shipped - Delivered to Buyer,THANE,MAHARASHTRA,421204,IN,FALSE
171-0813665-5327558,Shipped,THANE,MAHARASHTRA,421204,IN,FALSE
406-5240624-6876343,Shipped - Delivered to Buyer,NEW DELHI,DELHI,110019,IN,FALSE
408-7730650-5069109,Shipped,PUDUKKOTTAI,TAMIL NADU,622001,IN,FALSE
403-0370289-9545101,Shipped - Delivered to Buyer,LUCKNOW,UTTAR PRADESH,226030,IN,FALSE
407-3926633-4598758,Shipped - Delivered to Buyer,BHUBANESWAR,ODISHA,751002,IN,FALSE
171-2500669-4131542,Cancelled,BENGALURU,KARNATAKA,560099,IN,FALSE
407-2115822-1105923,Cancelled,LUCKNOW,UTTAR PRADESH,226002,IN,FALSE
408-1240891-0134703,Shipped - Delivered to Buyer,BERHAMPORE,WEST BENGAL,742101,IN,FALSE
407-9610620-3779503,Shipped,New Delhi,DELHI,110085,IN,FALSE
171-6422585-6492340,Shipped,HYDERABAD,TELANGANA,500078,IN,FALSE
405-1958272-5217959,Shipped - Delivered to Buyer,UTTAR BAGDOGRA,WEST BENGAL,734014,IN,FALSE
405-3225176-7313105,Shipped - Delivered to Buyer,Aurangabad,MAHARASHTRA,431136,IN,FALSE
408-2066784-8666754,Shipped,MUMBAI,MAHARASHTRA,400063,IN,TRUE
404-3810653-1372365,Shipped,BENGALURU,KARNATAKA,560064,IN,FALSE
408-5590650-1335511,Shipped - Delivered to Buyer,NOIDA,UTTAR PRADESH,201305,IN,FALSE
408-5622920-6969923,Shipped - Delivered to Buyer,DEWA,UTTAR PRADESH,225301,IN,FALSE
403-0526035-7288327,Shipped,JAIPUR,RAJASTHAN,302002,IN,FALSE
403-5256514-5961111,Cancelled,MUMBAI,MAHARASHTRA,400078,IN,FALSE
408-9516731-5749923,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560071,IN,FALSE
171-2639496-1695528,Cancelled,HYDERABAD,TELANGANA,500078,IN,FALSE
408-8937410-8713945,Shipped - Delivered to Buyer,NAVI MUMBAI,MAHARASHTRA,410208,IN,FALSE
408-7652439-6949940,Shipped,NAVI MUMBAI,MAHARASHTRA,410208,IN,FALSE
408-5984647-8276350,Shipped,NAVI MUMBAI,MAHARASHTRA,410208,IN,FALSE
171-9704649-9652356,Shipped,NEW DELHI,DELHI,110010,IN,FALSE
406-7676011-0321110,Shipped,RAJKOT,Gujarat,360005,IN,FALSE
171-4082764-9919526,Cancelled,LATUR,MAHARASHTRA,413512,IN,FALSE
404-0510649-9881137,Shipped - Delivered to Buyer,KOLKATA,WEST BENGAL,700039,IN,FALSE
171-6589467-2197120,Shipped,KALYANI,WEST BENGAL,741235,IN,FALSE
408-0474784-3560308,Shipped,KOLKATA,WEST BENGAL,700077,IN,FALSE
408-6962595-0176315,Shipped - Delivered to Buyer,NOIDA,UTTAR PRADESH,201301,IN,FALSE
405-5030877-0235541,Shipped - Delivered to Buyer,DHARMAVARAM,ANDHRA PRADESH,515672,IN,FALSE
408-3063990-0714717,Shipped,BENGALURU,KARNATAKA,560071,IN,FALSE
408-8504996-5628305,Cancelled,HYDERABAD,TELANGANA,500081,IN,FALSE
404-4213664-1212328,Shipped - Delivered to Buyer,CHENNAI,TAMIL NADU,600107,IN,FALSE
171-5909313-2190711,Cancelled,BENGALURU,KARNATAKA,560099,IN,FALSE
404-8421941-3249966,Shipped,COIMBATORE,TAMIL NADU,641026,IN,FALSE
403-0126370-3044305,Cancelled,NEW DELHI,DELHI,110052,IN,FALSE
171-8190916-2689115,Shipped - Returned to Seller,KANGRA,HIMACHAL PRADESH,176001,IN,FALSE
404-4451805-5146748,Shipped,GURUGRAM,HARYANA,122017,IN,FALSE
408-1582700-0151539,Cancelled,NOIDA,UTTAR PRADESH,201305,IN,FALSE
403-7105164-4025920,Shipped,CHANDIGARH,CHANDIGARH,160047,IN,FALSE
405-9679810-2910758,Shipped,KOLKATA,WEST BENGAL,700008,IN,FALSE
408-3447089-9673915,Shipped,GHAZIABAD,UTTAR PRADESH,201017,IN,FALSE
404-5107600-3620301,Cancelled,CHENNAI,TAMIL NADU,600012,IN,FALSE
404-2394367-1007566,Cancelled,CHENNAI,TAMIL NADU,600012,IN,FALSE
407-6589005-0131564,Shipped,RAIPUR,CHHATTISGARH,492001,IN,FALSE
405-7610272-8261168,Shipped,BENGALURU,KARNATAKA,560049,IN,FALSE
405-7372657-4128357,Shipped - Returned to Seller,HYDERABAD,TELANGANA,500090,IN,FALSE
406-8936966-5858746,Shipped,VIJAYAWADA,ANDHRA PRADESH,521225,IN,FALSE
408-8029146-8949107,Shipped - Delivered to Buyer,MUMBAI,MAHARASHTRA,400037,IN,FALSE
404-8699000-0788336,Shipped,BENGALURU,KARNATAKA,560062,IN,FALSE
404-4163709-5282720,Cancelled,BENGALURU,KARNATAKA,560062,IN,FALSE
407-1456366-4382714,Shipped - Delivered to Buyer,PIMPRI CHINCHWAD,MAHARASHTRA,412105,IN,FALSE
408-7024568-6879500,Shipped,MUMBAI,MAHARASHTRA,400064,IN,FALSE
407-7558718-9923537,Shipped - Delivered to Buyer,NEYYATTINKARA,KERALA,695121,IN,FALSE
171-1975907-0955502,Shipped,"Camurlim, Bardez",GOA,403507,IN,FALSE
407-9361697-1373142,Shipped,THODUPUZHA,KERALA,685584,IN,FALSE
407-0731024-8773164,Cancelled,TUMSAR,MAHARASHTRA,441912,IN,FALSE
403-8627825-8017110,Shipped,CHENNAI,TAMIL NADU,600017,IN,FALSE
407-4198741-7101914,Shipped,CHENNAI,TAMIL NADU,600041,IN,FALSE
403-1418465-9753969,Shipped,PUNE,MAHARASHTRA,411015,IN,FALSE
171-9082403-9911512,Shipped - Delivered to Buyer,DIGAPAHANDI,ODISHA,761012,IN,FALSE
171-7378459-3473137,Cancelled,DIGAPAHANDI,ODISHA,761012,IN,FALSE
403-8332004-1030700,Shipped,TALEGAON MIDC,MAHARASHTRA,410507,IN,FALSE
404-8201528-4111547,Shipped,TELHARA,MAHARASHTRA,444108,IN,FALSE
402-4645660-2914748,Cancelled,COIMBATORE,TAMIL NADU,641045,IN,FALSE
405-5429626-0578708,Cancelled,Ernakulam,KERALA,682023,IN,FALSE
404-4247115-4590734,Shipped - Delivered to Buyer,GADAG BETIGERI,KARNATAKA,582101,IN,FALSE
406-5750681-9031515,Shipped,NEW DELHI,DELHI,110034,IN,FALSE
404-3636967-6777105,Shipped,LUDHIANA,PUNJAB,141012,IN,FALSE
407-9354663-9250712,Shipped - Delivered to Buyer,RUDRAPUR,UTTARAKHAND,263153,IN,FALSE
406-8633325-9841100,Shipped,BENGALURU,KARNATAKA,560100,IN,FALSE
407-2152342-5339512,Shipped,Vadodara,Gujarat,390012,IN,FALSE
403-0644578-6843531,Shipped,Kolkata,WEST BENGAL,700052,IN,FALSE
404-2481755-0238755,Cancelled,NEW DELHI,DELHI,110015,IN,FALSE
402-9309995-4944331,Shipped,HYDERABAD,TELANGANA,500091,IN,FALSE
171-6213923-7776366,Cancelled,FARIDABAD,HARYANA,121009,IN,FALSE
404-0605469-0913962,Shipped - Returned to Seller,Vaishali,Bihar,844111,IN,FALSE
404-4075706-3617134,Shipped,CHAPRA,BIHAR,841301,IN,FALSE
404-3983308-5459541,Shipped,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE
405-4393945-3433154,Shipped - Delivered to Buyer,NEW DELHI,DELHI,110019,IN,FALSE
403-3393559-7745137,Shipped - Returned to Seller,AIZAWL,MIZORAM,796001,IN,FALSE
402-5795263-4985124,Shipped - Delivered to Buyer,SHIMLA,HIMACHAL PRADESH,171005,IN,FALSE
405-7267896-3418764,Shipped,GURUGRAM,HARYANA,122004,IN,FALSE
403-9941547-4513900,Shipped,AIZAWL,MIZORAM,796001,IN,FALSE
405-1113740-6673940,Shipped,BENGALURU,KARNATAKA,560085,IN,FALSE
403-9784547-5281908,Shipped,BENGALURU,KARNATAKA,560078,IN,FALSE
404-4548334-6421141,Shipped,NAGPUR,MAHARASHTRA,440015,IN,FALSE
408-9255270-0457146,Shipped,BENGALURU,KARNATAKA,560076,IN,FALSE
408-1912183-7862732,Cancelled,HYDERABAD,TELANGANA,500075,IN,FALSE
403-3891536-2476328,Shipped,AIZAWL,MIZORAM,796001,IN,FALSE
405-4273004-7443538,Shipped,PILERU,ANDHRA PRADESH,517214,IN,FALSE
406-1233932-7335531,Shipped,NORTH GOA,GOA,403508,IN,FALSE
407-1385573-1138732,Shipped - Delivered to Buyer,PUNE,MAHARASHTRA,411014,IN,FALSE
171-6384478-5881154,Shipped,PUNE,MAHARASHTRA,411057,IN,FALSE
171-9433694-9640358,Shipped,BENGALURU,KARNATAKA,560098,IN,FALSE
404-7128761-4513967,Cancelled,GHAZIABAD,UTTAR PRADESH,201010,IN,FALSE
405-6522325-3743514,Shipped,HYDERABAD,TELANGANA,500020,IN,FALSE
404-6249674-6669947,Shipped - Delivered to Buyer,PUNE,MAHARASHTRA,411004,IN,FALSE
407-0679666-7728304,Cancelled,DHANBAD,JHARKHAND,826001,IN,FALSE
405-7170199-8357920,Shipped,Bangalore,KARNATAKA,560060,IN,FALSE
404-5511629-7453925,Shipped - Delivered to Buyer,CHENNAI,TAMIL NADU,600117,IN,FALSE
402-7631750-0201912,Shipped - Delivered to Buyer,BHILWARA,RAJASTHAN,311022,IN,FALSE
171-6999205-0837916,Shipped - Delivered to Buyer,LUCKNOW,UTTAR PRADESH,227202,IN,FALSE
408-3347248-7607545,Shipped - Delivered to Buyer,MUMBAI,MAHARASHTRA,400097,IN,FALSE
406-2145731-0859545,Shipped,BENGALURU,KARNATAKA,560077,IN,FALSE
402-3913844-5235537,Shipped - Delivered to Buyer,BHILWARA,RAJASTHAN,311022,IN,FALSE
408-5344007-9505939,Shipped,Navi mumbai,MAHARASHTRA,400704,IN,FALSE
403-1680806-1869945,Shipped,BENGALURU,KARNATAKA,560099,IN,FALSE
406-3674064-0645129,Shipped,PILIBHIT,UTTAR PRADESH,262001,IN,FALSE
171-8633658-1435539,Shipped,HARDWAR,UTTARAKHAND,249404,IN,FALSE
171-8937364-4009928,Shipped,THANE,MAHARASHTRA,400615,IN,FALSE
403-3031058-6946751,Shipped - Delivered to Buyer,KORBA,CHHATTISGARH,495450,IN,FALSE
403-5570560-6887552,Shipped,Hyderabad,TELANGANA,500080,IN,FALSE
403-4235470-4693900,Shipped,MATHURA,UTTAR PRADESH,281004,IN,FALSE
405-8898896-7565948,Shipped,RANCHI,JHARKHAND,834005,IN,FALSE
402-9318071-9476354,Shipped - Delivered to Buyer,Bengaluru,KARNATAKA,560016,IN,FALSE
405-8313217-8081121,Cancelled,NAVI MUMBAI,MAHARASHTRA,400701,IN,FALSE
402-8088934-0115529,Shipped,CHENNAI,TAMIL NADU,600018,IN,FALSE
402-2490182-2740358,Shipped,TEZPUR,ASSAM,784001,IN,FALSE
405-8357347-4805105,Shipped,PINARAYI,KERALA,670741,IN,FALSE
407-7431095-6097957,Shipped,NAGPUR,MAHARASHTRA,440015,IN,FALSE
406-0365423-2961938,Shipped - Delivered to Buyer,NOIDA,UTTAR PRADESH,201301,IN,FALSE
408-4644445-6945120,Shipped - Delivered to Buyer,CHENNAI,TAMIL NADU,600116,IN,FALSE
404-6040652-0713105,Shipped,KALYAN,MAHARASHTRA,421204,IN,FALSE
407-7342734-7054719,Shipped,MUMBAI,MAHARASHTRA,400104,IN,FALSE
402-8307480-9249911,Shipped - Delivered to Buyer,HYDERABAD,TELANGANA,500039,IN,FALSE
405-4614793-9941962,Shipped,HYDERABAD,TELANGANA,500035,IN,FALSE
171-3305076-3097137,Shipped - Delivered to Buyer,HUBBALLI,KARNATAKA,580028,IN,FALSE
405-1059031-8661148,Cancelled,NAVI MUMBAI,MAHARASHTRA,400701,IN,FALSE
171-1654673-8873926,Shipped - Delivered to Buyer,PUNE,MAHARASHTRA,411058,IN,FALSE
171-4308010-7188337,Shipped,KOLKATA,WEST BENGAL,700053,IN,FALSE
408-4617226-6488320,Cancelled,BARRACKPORE,WEST BENGAL,700122,IN,FALSE
405-6956708-2745949,Cancelled,NAVI MUMBAI,MAHARASHTRA,400701,IN,FALSE
403-3367120-0688366,Shipped,Karamsad - anand,Gujarat,388325,IN,TRUE
404-6584443-7301157,Shipped,Mumbai,MAHARASHTRA,400063,IN,FALSE
405-1165355-1453936,Shipped - Delivered to Buyer,PINARAYI,KERALA,670741,IN,FALSE
403-1607865-2695538,Cancelled,BANGALORE,KARNATAKA,560025,IN,FALSE
171-2769925-6256344,Cancelled,PUNE,MAHARASHTRA,411058,IN,FALSE
407-1758173-9153906,Shipped,SECUNDERABAD,TELANGANA,500011,IN,FALSE
404-2796065-2620355,Shipped - Delivered to Buyer,Haldwani,UTTARAKHAND,263139,IN,FALSE
402-5000861-3102749,Shipped - Delivered to Buyer,NAGINA,UTTAR PRADESH,246762,IN,FALSE
406-0526450-5872308,Shipped - Delivered to Buyer,BHOPAL,MADHYA PRADESH,462001,IN,FALSE
406-6286420-0791526,Shipped,KANPUR,UTTAR PRADESH,208025,IN,FALSE
408-9382515-4673138,Shipped,PIRANGUT,MAHARASHTRA,412115,IN,FALSE
408-1897160-8757948,Shipped,PIRANGUT,MAHARASHTRA,412115,IN,FALSE
404-6195435-2637959,Shipped,BENGALURU,KARNATAKA,560064,IN,FALSE
