Customer ID,Sales,Quantity,Discount,Profit
AP-10915,7.98,3,0,2.0748
AP-10915,24.1,5,0,9.158
AP-10915,8.75,1,0,2.625
AP-10915,842.94,3,0,160.1586
CB-12415,2.182,1,0.8,-3.6003
CB-12415,27.384,7,0.2,2.7384
CB-12415,26.406,3,0.8,-71.2962
MT-17815,10.368,2,0.2,3.6288
MT-17815,23.68,4,0.2,7.4
DK-13375,109.95,1,0,36.2835
DK-13375,965.85,5,0,135.219
DK-13375,29.2,5,0,10.512
DK-13375,32.4,5,0,15.552
SR-20740,78.35,5,0,36.8245
SR-20740,31.68,6,0,14.256
SR-20740,29.12,4,0,14.2688
SR-20740,169.45,5,0,42.3625
LH-17155,12.56,2,0,4.0192
LH-17155,6.48,1,0,3.1104
LH-17155,186.69,3,0,87.7443
AA-10645,25.4,5,0,8.636
AA-10645,43.96,2,0,20.6612
AA-10645,1279.165,5,0.15,225.735
AA-10645,27.92,4,0,0.5584
AS-10630,129.568,2,0.2,-12.9568
AS-10630,6.368,2,0.2,2.1492
MC-17575,244.55,5,0,114.9385
SE-20110,1332.496,2,0.2,-299.8116
DS-13030,32.776,1,0.2,3.2776
DS-13030,147.184,2,0.2,-29.4368
DS-13030,54.384,2,0.2,1.3596
DS-13030,76.776,4,0.7,-58.8616
DS-13030,14.352,3,0.2,5.2026
DS-13030,209.792,2,0.2,26.224
NS-18640,3.304,1,0.2,1.1151
KA-16525,16.38,9,0,7.371
KA-16525,167.96,2,0,78.9412
KA-16525,321.568,2,0.2,-16.0784
KA-16525,12.96,2,0,6.2208
DJ-13510,128.058,3,0.3,-23.7822
MG-17680,63.686,1,0.3,-15.4666
MG-17680,239.976,3,0.2,65.9934
MG-17680,344.22,2,0.4,-189.321
MG-17680,15.552,3,0.2,5.4432
MG-17680,21.248,4,0.2,7.4368
MG-17680,8.448,2,0.2,2.64
BD-11620,333.09,3,0,23.3163
BD-11620,248.98,2,0,54.7756
CD-11920,24.9,5,0,11.703
XP-21865,15.26,7,0,5.0358
XP-21865,43.32,2,0,14.2956
XP-21865,43.584,12,0.2,15.7992
XP-21865,116.28,3,0,56.9772
XP-21865,9.296,2,0.2,3.0212
XP-21865,19.44,3,0,9.3312
XP-21865,314.55,3,0,150.984
CA-12055,16.27,5,0.8,-25.2185
CA-12055,69.12,9,0.2,-14.688
CA-12055,4.47,3,0.8,-7.8225
JM-15250,418.296,3,0.2,5.2287
JK-15730,659.988,2,0.4,109.998
JK-15730,8.128,2,0.2,1.4224
JK-15730,36.288,7,0.2,12.7008
JK-15730,909.72,6,0.3,-51.984
CC-12670,917.9235,9,0.15,75.5937
CC-12670,38.88,6,0,19.0512
GW-14605,631.176,4,0.7,-462.8624
GR-14560,12.96,2,0,6.2208
FM-14215,12.96,2,0,6.2208
FM-14215,23.2,5,0.2,8.12
MS-17980,25.92,5,0.2,9.072
MS-17980,21.312,6,0.2,7.1928
BF-11170,173.656,7,0.2,17.3656
BF-11170,361.96,2,0,101.3488
BF-11170,62.85,3,0,13.1985
BF-11170,818.376,3,0.2,51.1485
BF-11170,20.34,1,0,0.2034
BF-11170,23.99,1,0,5.5177
VS-21820,171.288,3,0.2,-6.4233
KM-16225,37.3,2,0,17.158
KM-16225,81.96,2,0,39.3408
LP-17095,54.792,6,0.7,-40.1808
BG-11740,10.784,1,0.2,0.8088
BW-11200,290.98,1,0,75.6548
PS-18970,36.44,4,0,12.0252
RB-19570,21.4,5,0,10.058
RB-19570,48.664,7,0.2,15.8158
JW-16075,16.56,4,0,6.9552
ND-18460,1347.52,8,0.2,84.22
LC-16930,62.31,3,0,22.4316
LC-16930,20.32,4,0,6.9088
BP-11095,9.432,3,0.2,3.0654
RD-19720,34.86,7,0,16.0356
RD-19720,89.34,6,0,24.1218
BE-11335,269.98,2,0,67.495
BE-11335,99.9,5,0,47.952
BE-11335,39.08,4,0,14.4596
RS-19765,116.832,4,0.2,33.5892
KC-16540,2.296,2,0.8,-3.9032
MB-17305,408.006,2,0.1,72.5344
MB-17305,40.44,3,0,10.5144
TN-21040,122.352,3,0.2,13.7646
TN-21040,15.28,2,0,7.4872
MC-18130,11.96,2,0,5.8604
VF-21715,15.84,3,0,4.9104
VF-21715,86.376,3,0.2,30.2316
VF-21715,18.24,3,0,6.2016
VF-21715,13.12,4,0,4.3296
ES-14080,105.98,2,0,1.0598
ES-14080,493.92,7,0.3,-28.224
MK-17905,5.936,7,0.8,-8.904
TM-21490,325.86,2,0,149.8956
RL-19615,383.607,9,0.3,-5.4801
RL-19615,148.48,2,0.2,16.704
RL-19615,537.544,7,0.2,53.7544
RL-19615,1.928,2,0.8,-2.9884
RL-19615,6.912,3,0.2,0.6912
RL-19615,7.76,1,0.6,-2.134
RL-19615,659.168,4,0.2,49.4376
NM-18520,5.76,2,0,2.8224
GK-14620,351.216,3,0.2,4.3902
JF-15490,230.28,3,0.2,23.028
JF-15490,12.84,3,0,5.778
EB-13930,56.82,3,0,28.41
SG-20470,31.56,4,0,14.202
SG-20470,27.92,4,0,0.5584
ND-18370,8.559,1,0.7,-6.5619
CM-11815,49.568,2,0.2,17.9684
EB-13870,127.869,3,0.3,-9.1335
HM-14860,271.44,3,0,122.148
HM-14860,110.352,3,0.2,8.2764
HM-14860,36.4,5,0,13.832
SJ-20125,419.136,4,0.2,-57.6312
DM-12955,100.704,6,0.2,-1.2588
MC-17575,45.216,3,0.2,4.5216
MC-17575,28.782,6,0.7,-21.1068
MC-17575,24.448,4,0.2,8.8624
DB-13660,10.476,6,0.8,-17.2854
NF-18595,76.14,3,0,26.649
NM-18445,21.24,3,0,8.0712
NM-18445,127.96,2,0,60.1412
AB-10255,479.984,2,0.2,89.997
MG-17650,657.93,7,0,184.2204
MG-17650,33.48,4,0,8.7048
MG-17650,13.9,5,0,3.614
MG-17650,26.86,2,0,6.715
SE-20110,9.584,1,0.2,3.3544
AG-10765,113.1,3,0,56.55
AS-10045,65.78,11,0,32.2322
AR-10405,239.7,6,0,105.468
AP-10720,25.632,3,0.2,3.8448
JB-16000,23.616,8,0.2,7.9704
TS-21430,8.26,2,0,3.7996
NL-18310,76.58,7,0,38.29
NL-18310,8.8,5,0,4.224
NL-18310,590.352,6,0.2,206.6232
NL-18310,5.58,3,0,0.1674
NL-18310,25.02,3,0,10.5084
NL-18310,452.55,7,0,22.6275
MC-18130,17.76,2,0,4.9728
MC-18130,302.384,2,0.2,30.2384
MC-18130,146.352,3,0.2,-5.4882
MC-18130,7.9,2,0,2.054
MC-18130,902.712,3,0.2,33.8517
MC-18130,53.97,3,0,15.1116
TC-21475,33.92,8,0,13.2288
MG-17650,21.81,3,0,5.8887
MG-17650,91.6,5,0,26.564
MG-17890,150.98,1,0,43.7842
MG-17890,137.25,9,0,63.135
MG-17890,11.52,4,0,5.4144
BF-11170,18.272,1,0.2,5.9384
BF-11170,153.728,4,0.2,53.8048
BF-11170,12.224,2,0.2,4.4312
BF-11170,167.944,7,0.2,50.3832
MS-17770,45.99,1,0,13.3371
MS-17770,535.41,3,0,160.623
MS-17770,6.096,2,0.2,2.0574
MS-17770,45.36,7,0,21.7728
JE-15745,47.12,8,0,20.7328
HG-14965,31.36,4,0,15.68
EP-13915,47.616,3,0.2,3.5712
EP-13915,23.48,5,0.2,8.218
GH-14410,62.79,3,0.8,-166.3935
GH-14410,28.44,9,0.2,4.266
DS-13180,134.376,3,0.2,6.7188
TH-21550,589.9,2,0,147.475
TH-21550,542.94,3,0,141.1644
RM-19675,2879.952,6,0.2,1007.9832
RM-19675,90.48,3,0.2,33.93
SF-20965,77.55,5,0,21.714
SO-20335,8.832,3,0.2,-1.9872
SO-20335,177.536,4,0.2,62.1376
SO-20335,258.48,2,0.2,-3.231
SO-20335,14.136,3,0.2,4.2408
CK-12760,77.55,5,0,20.163
CK-12760,24.88,2,0,6.9664
CK-12760,140.75,5,0,39.41
CK-12760,36.63,3,0,9.8901
GA-14725,17.14,2,0,6.1704
BD-11725,51.75,5,0,24.84
BD-11725,123.96,3,0,11.1564
DS-13180,586.398,6,0.15,34.494
DS-13180,80.98,1,0,3.2392
BS-11380,242.94,3,0,9.7176
AP-10915,123.92,4,0,33.4584
AP-10915,12.39,3,0,5.6994
AP-10915,47.3,2,0,12.298
JF-15565,1599.92,8,0,751.9624
JF-15565,11.09,1,0,5.4341
HA-14905,3.168,4,0.7,-2.5344
HA-14905,579.136,4,0.2,-28.9568
Co-12640,6.368,2,0.2,2.1492
Co-12640,558.4,2,0.2,41.88
BC-11125,145.764,2,0.1,-8.098
EB-13840,13.62,3,0,6.129
DB-13360,434.646,3,0.1,62.7822
KB-16585,440.19,9,0,206.8893
KB-16585,64.4,5,0,1.932
AH-10120,244.55,5,0,114.9385
AH-10120,195.76,4,0,97.88
GH-14410,11.76,2,0,5.7624
GH-14410,166.45,5,0,39.948
KT-16480,2.88,1,0,1.3536
KH-16330,45.248,2,0.2,3.9592
SV-20785,59.904,2,0.2,14.2272
SV-20785,23.696,2,0.2,6.5164
SV-20785,7.968,2,0.2,2.8884
SV-20785,18.2,7,0.2,2.0475
SV-20785,27.552,3,0.2,-0.3444
SV-20785,844.116,6,0.3,-36.1764
SV-20785,76.752,3,0.2,-9.594
PO-18850,3,1,0.2,1.05
AC-10450,7.506,9,0.7,-6.0048
AC-10450,16.56,2,0.2,5.796
KB-16585,79.92,4,0,34.3656
KB-16585,69.98,2,0,13.2962
DB-13555,11.06,10,0.8,-18.802
DB-13555,623.4648,7,0.32,-119.1918
DB-13555,772.68,5,0.2,-57.951
KL-16645,283.14,4,0.1,72.358
KL-16645,635.96,4,0,165.3496
KL-16645,118.99,1,0,33.3172
KL-16645,272.94,3,0,30.0234
AG-10270,15.008,2,0.2,1.5008
JF-15295,33.088,4,0.2,11.1672
JF-15295,80.98,1,0,3.2392
JF-15295,82.8,12,0,6.624
JF-15295,21.36,2,0,5.7672
JF-15295,62.048,2,0.2,20.1656
RE-19450,29.61,9,0,13.3245
MV-18190,863.928,9,0.2,86.3928
GB-14530,241.92,4,0.4,-56.448
GB-14530,163.88,4,0.5,-81.94
GB-14530,3.486,2,0.7,-2.7888
GB-14530,10.584,7,0.2,-2.3814
HL-15040,440.91,9,0,123.4548
BP-11155,5.715,5,0.7,-4.7625
CT-11995,51.968,2,0.2,10.3936
CT-11995,71.976,3,0.2,21.5928
CT-11995,242.352,3,0.2,-42.4116
CT-11995,221.92,5,0.2,77.672
CT-11995,8.448,2,0.2,2.64
JL-15835,29.52,4,0,14.4648
JL-15835,302.94,3,0,48.4704
JL-15835,142.36,2,0,38.4372
JL-15835,546.66,9,0,136.665
JL-15835,212.13,3,0,14.8491
JK-16120,5.248,2,0.2,0.5904
JK-16120,74.416,2,0.2,-14.8832
JK-16120,6.848,2,0.2,2.14
JK-16120,7.996,1,0.6,-6.9965
DH-13075,8.712,2,0.8,-19.602
AG-10900,65.17,7,0,18.8993
AG-10900,14.62,2,0,6.8714
AG-10900,173.24,4,0,17.324
WB-21850,895.92,5,0.2,302.373
WB-21850,130.71,3,0,39.213
WB-21850,11.68,2,0,3.0368
WB-21850,62.31,3,0,22.4316
JO-15280,0.852,1,0.7,-0.5964
EJ-13720,36.288,7,0.2,12.7008
EJ-13720,56.568,2,0.6,-74.9526
AB-10105,344.704,2,0.2,38.7792
LT-16765,201.584,2,0.2,20.1584
CM-12655,521.96,2,0,88.7332
EM-13960,8.22,3,0,2.2194
DJ-13420,45.36,7,0,21.7728
DE-13255,947.17,7,0,9.4717
DE-13255,61.96,2,0,27.882
NR-18550,268.935,3,0.5,-209.7693
CK-12325,7.58,1,0,2.9562
JF-15490,14.73,3,0,7.2177
LB-16795,9.888,2,0.7,-6.9216
LB-16795,671.544,3,0.2,50.3658
MP-18175,1117.92,4,0,55.896
MP-18175,275.952,3,0.2,-37.9434
LH-16900,123.144,7,0.2,46.179
SV-20935,15.576,3,0.2,3.3099
RB-19435,212.64,6,0,99.9408
RB-19435,9.87,3,0,4.5402
RB-19435,53.25,3,0,20.7675
RB-19435,19.92,3,0,9.5616
Dl-13600,658.746,3,0.1,146.388
PS-19045,8.26,2,0,3.8822
PS-19045,29.84,2,0,13.428
PS-19045,67.98,2,0,14.9556
GT-14755,61.06,2,0,28.0876
GT-14755,35.544,1,0.2,-0.8886
CS-12355,9.96,2,0,4.5816
CS-12355,9.21,3,0,2.3025
CS-12355,27.93,3,0,8.0997
JD-16060,7.9,2,0,2.528
JD-16060,221.16,4,0,57.5016
JD-16060,127.96,2,0,62.7004
JD-16060,18.69,3,0,9.1581
TS-21160,25.35,3,0,7.605
TS-21160,35.28,3,0,11.9952
BV-11245,33.4,5,0,16.032
DL-13495,837.6,3,0.2,62.82
EB-13870,40.68,3,0.2,-9.153
ES-14020,209.568,2,0.2,-23.5764
JB-15925,22.368,4,0.2,6.4308
SC-20380,3.882,2,0.7,-2.588
SC-20380,115.296,3,0.2,40.3536
EB-13870,1.908,2,0.7,-1.5264
TC-21475,43.372,7,0.8,-69.3952
SG-20605,783.96,4,0,219.5088
SG-20605,48.896,2,0.2,18.336
SG-20605,7.856,2,0.2,2.8478
BM-11785,5.904,2,0.2,1.9926
BM-11785,13.712,2,0.2,1.0284
NR-18550,182.94,3,0,85.9818
PG-18820,27.76,4,0,9.9936
DB-13270,25.99,1,0,7.5371
NS-18640,113.52,5,0.2,29.799
NS-18640,359.88,3,0.2,22.4925
CS-11860,25.344,4,0.2,9.1872
CC-12430,11.952,3,0.2,4.1832
CC-12430,6.24,3,0,1.872
AC-10450,742.336,8,0.2,83.5128
CM-12385,6.464,1,0.6,-4.04
CM-12385,11.52,5,0.2,4.176
CM-12385,222.384,2,0.2,16.6788
EK-13795,23.36,4,0,6.0736
CK-12760,8.67,3,0,4.0749
CK-12760,25.71,3,0,6.6846
PK-19075,100.94,7,0,33.3102
MH-18025,63.882,1,0.1,10.647
SC-20725,683.144,4,0.3,0
SC-20725,1.476,3,0.8,-2.214
SC-20725,40.712,7,0.2,3.5623
GB-14575,279.9,5,0,137.151
IM-15070,13.12,5,0.2,1.148
IM-15070,69.576,4,0.7,-143.7904
IM-15070,4.224,3,0.2,0.4752
IM-15070,58.08,4,0.2,-6.534
IM-15070,52.416,9,0.2,15.0696
IM-15070,54.92,5,0.2,10.984
IM-15070,364.95,5,0.5,-248.166
IM-15070,85.056,3,0.2,28.7064
IM-15070,27.696,3,0.2,9.6936
MM-18055,24.96,4,0,11.232
MF-18250,43.13,1,0,18.1146
CK-12595,5.64,3,0,2.7072
MK-17905,57.582,3,0.7,-44.1462
MK-17905,31.104,6,0.2,10.8864
MK-17905,30.192,3,0.2,8.3028
MK-17905,43.6,5,0.2,4.36
MK-17905,4.768,2,0.2,0.4172
MK-17905,10.38,2,0.7,-7.612
MK-17905,13.392,8,0.7,-9.8208
MH-17455,39.594,1,0.4,-7.2589
MH-17455,91.008,9,0.2,19.3392
NG-18430,37.94,2,0,18.2112
NG-18430,42.8,10,0,19.26
NG-18430,33.63,3,0,10.089
PB-19210,62.808,3,0.2,21.1977
RE-19450,195.64,4,0,91.9508
RE-19450,239.9,2,0,71.97
EB-14110,380.058,3,0.3,-21.7176
EB-14110,1199.976,4,0.4,179.9964
EB-14110,48.576,3,0.2,9.7152
TB-21625,17.94,3,0,8.073
MG-17695,18.264,3,0.2,6.1641
MG-17695,34.656,2,0.2,5.6316
MG-17695,81.552,2,0.2,8.1552
MG-17695,227.136,4,0.2,-42.588
LW-17125,10.36,2,0,5.0764
PF-19120,463.248,8,0.8,-1181.2824
PF-19120,383.952,6,0.2,47.994
NZ-18565,44.856,6,0.7,-35.8848
CK-12205,30.345,7,0.7,-24.276
CK-12205,127.554,3,0.3,-9.111
CK-12205,77.952,3,0.2,15.5904
JE-15610,14.016,4,0.2,4.9056
JO-15145,69.52,2,0,19.4656
JO-15145,5.64,3,0,1.6356
TT-21220,13.776,3,0.2,4.4772
MS-17365,245.88,6,0,68.8464
MS-17365,36.63,3,0,9.8901
MS-17365,22.58,2,0,5.8708
MS-17365,12.39,3,0,5.8233
MP-18175,39.92,5,0.2,13.473
MP-18175,61.96,2,0,27.882
MP-18175,19.936,4,0.2,7.2268
FH-14350,3.798,2,0.7,-2.6586
FH-14350,27.744,6,0.2,10.0572
FH-14350,158.376,4,0.4,-34.3148
SC-20050,27.58,2,0,11.5836
NM-18520,5.553,3,0.7,-4.0722
JO-15280,243.92,5,0.2,-54.882
CC-12475,14.96,4,0,0.2992
MZ-17515,7.184,2,0.2,2.245
MS-17830,10.512,3,0.2,3.6792
GK-14620,263.96,5,0.2,19.797
GK-14620,71.632,11,0.2,17.908
GK-14620,9.328,1,0.2,0.8162
MC-17275,5.88,2,0,2.646
MC-17275,975.92,5,0.2,121.99
MC-17275,303.84,8,0,91.152
MC-17275,485.88,6,0,19.4352
LH-17155,12.54,3,0,4.5144
LH-17155,8.94,3,0,0.6258
LH-17155,9.24,3,0,4.4352
PB-19150,70.008,3,0.2,24.5028
PB-19150,77.6,4,0,38.024
PB-19150,464.85,9,0,92.97
SS-20140,10.192,7,0.2,1.0192
GK-14620,1793.98,2,0,843.1706
GM-14455,758.352,6,0.2,265.4232
SH-19975,20.368,1,0.2,7.3834
SH-19975,49.848,3,0.2,16.8237
SC-20725,239.97,3,0,67.1916
TT-21070,2404.704,6,0.2,150.294
TT-21070,563.024,11,0.2,190.0206
TT-21070,344.91,3,0,10.3473
TT-21070,8.64,3,0,4.2336
SC-20440,89.988,2,0.4,-14.998
SC-20440,229.544,7,0.2,83.2097
KL-16645,1.824,2,0.2,0.6156
KL-16645,18.32,5,0.8,-46.716
KL-16645,48.816,3,0.2,-11.5938
KL-16645,1.188,1,0.8,-1.9602
KN-16390,119.8,5,0.2,29.95
SL-20155,61.568,2,0.2,4.6176
SL-20155,6.192,3,0.2,0.4644
PW-19240,2.214,3,0.7,-1.476
TB-21175,5.32,2,0,2.6068
TB-21175,975.92,4,0,292.776
TB-21175,2249.91,9,0,517.4793
TB-21175,59.92,4,0,16.7776
AH-10210,171.2,5,0.2,64.2
AH-10210,3.36,2,0,0.8736
SC-20695,114.2,5,0,52.532
RF-19345,182.67,3,0,52.9743
RF-19345,101.7,6,0,6.102
RF-19345,1126.02,3,0,56.301
RF-19345,1263.3,6,0,315.825
EH-13765,8.82,3,0,2.5578
EH-13765,37.94,2,0,18.2112
EH-13765,4.2,2,0,1.176
EH-13765,227.28,2,0,2.2728
EH-13765,47.9,1,0,22.992
EH-13765,61.96,2,0,30.3604
EH-13765,1117.92,4,0,55.896
AC-10660,183.372,2,0.3,-7.8588
AC-10660,7.968,2,0.2,2.8884
SG-20470,26.352,8,0.7,-18.4464
CA-12310,481.32,4,0,125.1432
CA-12310,13.98,1,0,3.6348
SH-20395,25.92,6,0.2,9.072
SH-20395,91.59,3,0,42.1314
MC-17605,674.058,3,0.3,-19.2588
JE-15610,22.92,4,0,11.0016
JE-15610,269.9,5,0,16.194
MS-17530,11.808,8,0.7,-8.6592
MS-17530,9.588,2,0.4,-2.0774
BH-11710,18.336,3,0.2,6.6468
BH-11710,36.288,7,0.2,12.7008
BH-11710,111.984,2,0.2,6.999
BH-11710,5.97,5,0.7,-4.577
BH-11710,2.508,2,0.7,-1.8392
ME-17725,35.96,2,0,10.4284
ME-17725,14.952,3,0.2,5.4201
MB-17305,67.144,7,0.2,5.8751
MB-17305,254.058,3,0.3,-32.6646
BM-11575,173.94,3,0,38.2668
BM-11575,231.98,2,0,67.2742
SC-20575,2.296,2,0.8,-3.9032
MH-18115,96.08,2,0,46.1184
MH-18115,3.62,2,0,1.1946
MH-18115,629.1,6,0,301.968
MH-18115,90.48,2,0,23.5248
AR-10345,14.88,2,0,3.72
MO-17500,91.275,1,0.5,-67.5435
AD-10180,19.44,3,0,9.3312
AD-10180,897.15,3,0,251.202
KD-16345,57.75,5,0,16.17
KD-16345,14.94,3,0,7.0218
FM-14215,23.1,2,0,6.93
ZC-21910,12.536,1,0.2,4.2309
ZC-21910,1.08,2,0.7,-0.792
ZC-21910,4.512,3,0.2,0.846
KS-16300,16.776,3,0.2,1.6776
DP-13390,33.74,7,0,15.5204
BD-11605,1325.85,5,0,238.653
BD-11605,333.999,3,0.15,3.9294
BD-11605,19.9,5,0,6.567
IL-15100,1268.82,9,0,266.4522
IL-15100,283.92,4,0,82.3368
IL-15100,5.68,2,0,1.7608
LP-17095,375.34,1,0,18.767
JH-15985,96.08,2,0,46.1184
JH-15985,11.68,2,0.2,3.942
JH-15985,4.36,2,0,1.7876
JD-16015,29.24,4,0,13.7428
BD-11320,117.488,7,0.2,41.1208
BD-11320,18.84,3,0,6.0288
DL-13330,12.42,3,0,5.2164
NC-18415,12.96,2,0,6.2208
AS-10225,69.48,1,0,20.844
MS-17980,85.9,2,0,2.577
TS-21205,18.06,7,0,4.6956
TS-21205,79.14,3,0,36.4044
TS-21205,37.4,2,0,14.212
JK-15730,2.512,2,0.8,-4.396
JK-15730,18.864,9,0.2,6.1308
TC-21535,61.192,1,0.2,6.1192
TC-21535,67.84,1,0,18.3168
AB-10015,48.712,1,0.2,5.4801
AB-10015,17.94,3,0,4.6644
AB-10015,242.94,3,0,4.8588
DP-13000,7.764,4,0.7,-5.176
CY-12745,467.04,4,0.2,58.38
BE-11455,128.85,3,0,3.8655
BE-11455,8.4,2,0,4.116
BE-11455,199.98,2,0,83.9916
BE-11455,110.98,1,0,15.5372
KL-16555,207.984,2,0.2,-28.5978
KL-16555,36.112,2,0.2,12.6392
KL-16555,35.568,2,0.2,5.7798
KL-16555,88.768,2,0.2,31.0688
PS-19045,12.9,2,0,6.321
JR-16210,717.12,9,0.2,152.388
AH-10210,21.36,5,0.2,7.209
AH-10210,6.688,2,0.2,2.3408
AH-10210,773.94,6,0,224.4426
RW-19630,20.568,3,0.2,1.5426
RW-19630,4.356,2,0.8,-11.7612
RW-19630,19.04,4,0.2,-1.428
AH-10075,5.22,2,0,2.4012
IM-15070,84.84,3,0,22.9068
CK-12760,7.24,5,0.2,1.1765
AG-10390,14.4,5,0,7.056
CL-12700,15.552,3,0.2,5.4432
CL-12700,1325.76,6,0.2,149.148
CL-12700,3.108,2,0.7,-2.1756
AW-10930,6.672,3,0.2,2.1684
AW-10930,689.408,4,0.2,77.5584
HG-14965,1889.99,5,0.8,-2929.4845
RB-19645,55.936,8,0.2,18.8784
RB-19645,18.432,8,0.2,5.9904
RB-19645,20.32,5,0.2,3.556
SZ-20035,52.064,4,0.2,18.8732
KS-16300,48.784,1,0.2,3.6588
KS-16300,13.092,4,0.7,-10.0372
SC-20050,109.592,1,0.2,8.2194
SC-20050,56.7,5,0,27.783
AB-10060,79.99,1,0,28.7964
EH-14125,69.5,5,0,20.155
EH-14125,191.6,4,0,91.968
CC-12475,10.56,2,0,5.0688
TM-21010,47.79,3,0,16.2486
SC-20695,714.3,5,0,207.147
Dp-13240,2321.9,2,0,1114.512
Dp-13240,17.94,3,0,3.0498
LR-17035,9.522,1,0.7,-6.9828
LR-17035,791.964,6,0.4,-131.994
LR-17035,4.923,3,0.7,-3.9384
TS-21370,209.979,7,0.7,-356.9643
SW-20350,33.93,3,0.7,-22.62
SW-20350,222.32,7,0.2,25.011
SW-20350,210.564,6,0.4,-52.641
TH-21100,35.168,7,0.2,9.6712
TH-21100,1502.376,4,0.4,-250.396
SS-20410,10.11,3,0,3.2352
SS-20410,772.47,3,0,146.7693
SS-20410,20.46,2,0,5.3196
MZ-17515,347.58,3,0,17.379
JE-15475,72.64,2,0,21.792
JE-15475,772.47,3,0,146.7693
JE-15475,39.92,4,0,11.1776
RF-19735,33.48,2,0,16.4052
RF-19735,461.97,3,0,133.9713
RF-19735,137.62,2,0,60.5528
RF-19735,302.67,3,0,72.6408
CV-12295,239.976,3,0.2,53.9946
VG-21790,8.34,3,0,2.1684
VG-21790,8.57,1,0,2.2282
VG-21790,119.616,8,0.2,40.3704
BB-11545,212.94,3,0,25.5528
BB-11545,26.49,1,0,7.4172
HR-14770,687.4,5,0,48.118
SC-20260,653.55,3,0,111.1035
SC-20260,33.9,2,0,2.034
EG-13900,239.96,5,0.2,83.986
TS-21370,199.836,4,0.3,-37.1124
TS-21370,716,2,0,193.32
TS-21370,221.06,7,0,103.8982
AI-10855,67.71,3,0,32.5008
AI-10855,129.92,4,0,38.976
AI-10855,467.46,9,0,191.6586
AI-10855,61.4,5,0,28.858
AI-10855,720.76,4,0,187.3976
AI-10855,5.184,3,0.2,1.8144
AI-10855,14.7,5,0,3.969
DD-13570,8.134,7,0.8,-13.8278
DD-13570,79.984,2,0.2,13.9972
AB-10060,18.54,2,0,8.7138
KB-16240,24.4,2,0.2,7.93
JC-15775,195.64,4,0,91.9508
AH-10465,398.4,5,0.2,84.66
AH-10465,7.056,3,0.2,0.7938
AH-10465,1352.3976,9,0.32,-437.5404
NM-18520,26.4,5,0,11.88
NM-18520,41.88,6,0,0.8376
CS-11950,99.846,9,0.7,-83.205
TP-21130,699.98,2,0,195.9944
TP-21130,584.82,9,0,70.1784
DL-12925,43.98,2,0,21.99
DL-12925,377.97,3,0,105.8316
DL-12925,123.96,3,0,11.1564
CA-12265,391.98,2,0,113.6742
SC-20380,383.976,3,0.2,81.5949
SC-20380,1781.682,7,0.4,-653.2834
TT-21460,21.4,5,0,6.206
MA-17560,549.99,1,0,274.995
MA-17560,167.535,3,0.1,37.23
MA-17560,38.34,3,0,17.253
MA-17560,53.88,6,0,22.6296
MA-17560,299.98,2,0,83.9944
JM-16195,62.8,4,0,15.7
MB-18085,13.904,2,0.2,4.5188
SV-20365,744.1,5,0.3,-95.67
SV-20365,44.84,5,0.2,5.605
SV-20365,401.59,2,0.3,-131.951
CG-12040,18.24,3,0,8.5728
BD-11500,359.499,3,0.15,-29.6058
BD-11500,10.48,1,0,2.8296
JK-15640,20.736,4,0.2,7.2576
JM-15580,35.168,4,0.2,8.3524
JM-15580,64.704,3,0.2,23.4552
SC-20230,105.52,4,0,48.5392
ME-17320,5.792,2,0.8,-9.5568
KN-16390,466.158,7,0.4,-93.2316
KN-16390,10.312,1,0.2,-1.289
KN-16390,2.556,3,0.7,-1.7892
HM-14860,7.968,2,0.2,2.8884
HM-14860,8.784,1,0.2,3.1842
JM-15580,3.024,3,0.2,-0.6048
KH-16690,51.45,3,0,13.8915
BK-11260,14.016,4,0.8,-31.536
BK-11260,214.95,5,0.5,-120.372
BK-11260,35.04,4,0.2,-7.008
BK-11260,10.776,3,0.6,-4.8492
BK-11260,4.6,2,0.8,-8.05
BK-11260,35.168,2,0.2,-8.3524
PN-18775,19.152,3,0.2,6.4638
AZ-10750,4.448,2,0.2,0.3336
AZ-10750,5.184,1,0.2,1.8792
AZ-10750,15.552,3,0.2,5.4432
GM-14500,40.032,6,0.2,12.51
GM-14500,16.776,3,0.2,5.0328
BM-11785,186.304,4,0.2,13.9728
NH-18610,66.36,4,0,23.226
PN-18775,42.048,9,0.2,5.256
PN-18775,67.92,5,0.2,6.792
EH-13765,52.512,6,0.2,19.692
EH-13765,186.912,6,0.2,-35.046
EH-13765,10.048,4,0.2,3.14
HA-14905,17.496,9,0.6,-7.4358
AB-10150,15.552,3,0.2,5.4432
MS-17365,10.776,3,0.2,3.3675
DD-13570,3.304,1,0.2,1.0738
MT-17815,35.48,1,0,0
GM-14500,34.44,3,0,16.1868
GM-14500,629.93,7,0,296.0671
GM-14500,79.056,9,0.2,28.6578
KB-16585,232.55,5,0,9.302
KB-16585,99.98,2,0,42.9914
KB-16585,19.44,3,0,9.3312
KB-16585,12.96,2,0,6.3504
DM-13015,464.292,9,0.4,-108.3348
DM-13015,68.46,7,0,31.4916
DM-13015,2799.96,4,0,1371.9804
DM-13015,601.3,2,0,198.429
DM-13015,16.99,1,0,4.4174
DM-13015,287.97,3,0,80.6316
DM-13015,44.82,9,0,21.0654
