Customer ID,Order ID,Region,Product ID,Category,Sub-Category,Product Name
EA-14035,171-5127041-6179539,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone
RF-19840,402-6939208-9394766,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
RF-19840,402-0198241-9321143,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
LC-17050,402-7014421-9933913,West,OFF-AR-10003829,Office Supplies,Art,Newell 35
LC-17050,402-4180253-9435559,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair
LC-17050,408-9334637-0238711,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper
PS-18970,404-8896570-2321937,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock
PS-18970,408-2145270-7707522,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters
JO-15280,403-6577988-3569157,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays
VP-21730,403-4390963-4762725,East,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black"
VP-21730,406-9760963-0875508,East,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736
VP-21730,406-4061927-6948324,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving
GA-14725,171-3180646-4816358,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins
EM-14140,405-5718611-0455510,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue"
DB-13615,407-7774110-1271542,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
DB-13615,408-8161906-9637904,West,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files
ML-17395,402-8480543-0538757,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy"
ML-17395,405-1152878-3925941,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder
JH-15430,403-0939654-9063556,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder'
BP-11095,408-1300180-0511508,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B
BP-11095,408-9273097-3968355,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster
SB-20185,408-5264901-2653935,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers
SV-20785,406-1034554-3630734,East,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors
SV-20785,403-8074733-2266732,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener
DO-13435,408-5543495-1596336,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener
DO-13435,402-6212559-1589961,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes
DO-13435,407-6100262-7776345,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard
TB-21355,403-3846972-3076346,Central,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes
TB-21355,405-2616017-8614737,Central,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes
BS-11380,408-3785502-5336355,East,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System
FM-14215,406-1321929-7607510,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps
FM-14215,405-6085418-6880327,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy"
JL-15835,404-5030167-9516335,East,OFF-AR-10001547,Office Supplies,Art,Newell 311
AF-10870,408-6369769-6566736,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
BG-11035,402-6603779-5883542,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
MB-17305,404-4875718-2086743,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
HW-14935,403-9638966-5945121,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System
HW-14935,403-7735783-4252316,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp
AB-10105,404-6208968-8935552,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray"
JP-15460,407-2558503-8526726,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
JP-15460,408-8985078-3216308,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"
JP-15460,408-6449629-9567529,East,OFF-AR-10001954,Office Supplies,Art,Newell 331
DV-13045,171-5638293-6288337,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11
CM-12190,408-7230779-6915508,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
SC-20695,406-1227967-8808305,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800
SC-20695,402-3272831-2530712,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter
SC-20695,402-8854257-7847550,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray"
SC-20695,402-8814618-9600321,Central,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection
VW-21775,171-8319462-3800315,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse
VW-21775,406-1468529-6005941,West,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)
PP-18955,408-9497005-5635530,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs
PP-18955,403-0920858-7397930,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut"
DR-12880,404-9239390-0709969,South,OFF-LA-10004689,Office Supplies,Labels,Avery 512
DR-12880,406-7614000-4954762,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs
RB-19465,407-6232107-3473119,East,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
NF-18385,171-4470641-5630702,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard
NF-18385,408-3194712-3849152,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table
NF-18385,408-2873927-4965105,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
CR-12580,406-9816584-3322753,East,OFF-BI-10004187,Office Supplies,Binders,Staples
SU-20665,406-9243275-1870730,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders
SC-20050,407-4878618-0733148,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
SC-20050,406-3700422-2545952,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
ML-18040,402-2597847-8552350,Central,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black"
GM-14440,405-1961163-8241144,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair
GM-14440,403-7330227-2800310,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs
JK-15640,408-6177453-7986715,East,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets
AT-10435,402-9250240-8223501,East,OFF-AR-10000246,Office Supplies,Art,Newell 318
DB-12910,402-1952069-9397166,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection
AH-10690,406-6360769-0052341,South,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes
SJ-20125,408-9324111-7319511,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
HM-14860,402-4054191-3617140,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp
AG-10495,406-3486460-1106711,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame
JB-16000,406-9658077-4133948,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220
AJ-10795,405-2623537-1945915,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221
AJ-10795,404-6830686-9496306,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
AJ-10795,408-0015427-7931514,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers
AJ-10795,402-7338692-7049153,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"
MM-18280,406-9284464-3533931,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893
TH-21235,403-3804462-0969920,West,OFF-AR-10000940,Office Supplies,Art,Newell 343
AH-10120,402-8785218-7985146,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders
AH-10120,407-6202833-5273938,West,OFF-AR-10004078,Office Supplies,Art,Newell 312
AH-10120,404-7784763-1623508,West,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
AH-10120,405-7481660-5224325,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
AH-10120,171-2786736-1773162,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
AH-10120,171-7200514-9364301,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels
AH-10120,171-3868653-8352340,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount
CL-12700,406-3972475-4516333,West,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
CL-12700,406-5661535-8097948,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
JG-15310,406-4362540-3680329,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener
JG-15310,407-1047169-4189964,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders"
JG-15310,171-9908326-9690759,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart
JG-15310,406-6605260-0455514,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black"
SE-20110,408-1902885-3317918,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486
SE-20110,408-2757777-5186763,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders
SE-20110,405-8511131-2119502,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset
TG-21640,404-3490798-2065108,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp
TG-21640,171-1027584-1790721,West,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
SH-19975,408-0572962-2259546,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes
SH-19975,407-5394924-9121153,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972
MC-17275,406-9871687-2604316,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218
PJ-18835,405-9830600-3389904,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink
PJ-18835,408-4733012-5615508,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB
ZC-21910,406-7847690-9590700,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors
SC-20680,406-2467707-1497963,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples
SC-20680,408-2255964-2167550,Central,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889
BP-11230,406-0028206-9155569,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings
BP-11230,407-1972442-5992346,Central,OFF-PA-10001569,Office Supplies,Paper,Xerox 232
RD-19585,404-0461113-2784338,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990
RD-19585,402-9612890-4729919,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx
RD-19585,171-1475517-8405938,South,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum
KL-16645,402-6093377-6011508,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
CK-12205,404-0665336-4941954,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes"
CK-12205,405-5921914-9507526,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,"
CK-12205,407-4849819-4083512,South,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
RB-19705,406-4868263-6965901,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
KM-16225,406-5795612-0859501,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter
KM-16225,408-8581887-9379552,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
KM-16225,408-4753447-1732309,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System
KM-16225,403-3095791-8529129,East,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper
KM-16225,408-3323509-2309138,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair
AH-10465,406-3298068-8269112,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables
AG-10765,403-3702411-4086715,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
AG-10765,407-1148126-6695532,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts
EB-14170,402-0344731-5129974,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490
PG-18895,171-8363021-3048304,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992
CA-12055,408-4405876-4863520,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes
CA-12055,408-8329275-7267531,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad
SS-20875,402-0742446-5384354,East,OFF-AR-10003829,Office Supplies,Art,Newell 35
SS-20875,407-7472626-6746708,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables
SS-20875,403-0479502-4665961,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
RP-19390,406-9608481-8488318,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears
SC-20440,405-7360899-4598714,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers
NW-18400,405-0959254-1657901,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame
NW-18400,171-4557677-2582701,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener
NW-18400,407-9296622-9195529,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set"
NW-18400,407-7934245-0100368,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier
NW-18400,171-6057281-8765125,East,OFF-PA-10003363,Office Supplies,Paper,Xerox 204
KW-16435,406-9240621-8693154,Central,TEC-PH-10003092,Technology,Phones,Motorola L804
HR-14770,407-1812822-4681148,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4
AG-10900,171-3655735-4099528,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote
BM-11650,405-2482185-3803560,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard
BM-11650,402-0809962-5974767,Central,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7
BM-11650,404-6041327-6427504,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staples
BM-11650,405-6116164-6853144,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip
RD-19720,403-0160745-8234767,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote
KB-16585,402-1135617-7738719,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins
KB-16585,408-3888699-8608358,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB
KB-16585,407-3896479-4129942,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset
DW-13585,406-3495758-4761923,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905
VG-21805,405-1398055-6848317,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black"
DR-12880,171-0932220-9581145,East,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset
AH-10690,402-0016632-4733970,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone
JP-15520,404-9881039-0644328,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard
JP-15520,406-5258351-1889100,Central,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum
JP-15520,404-1100832-7869957,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
JP-15520,408-8875222-2562756,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish"
JP-15520,171-8877656-2585920,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
DR-12880,171-6831801-4433951,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty"
DR-12880,171-9949999-9173139,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors
DR-12880,403-0368542-2010725,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7"
JK-15625,406-7452375-5850719,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
MV-17485,404-1544905-6126762,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
MV-17485,404-2221025-4374717,West,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak"
BP-11155,403-3668941-5671564,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
DH-13075,406-7852703-9323540,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975
DH-13075,402-3832576-1555542,West,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame
DH-13075,404-9108517-6113135,West,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
DH-13075,406-4183295-4014708,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968
DH-13075,404-9410867-4609167,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977
DH-13075,171-6292200-9877139,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
DH-13075,171-5288883-5137129,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays
LH-16900,405-7275557-4713122,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301
LH-16900,403-3534037-2316362,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R
LH-16900,408-9151046-4572329,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB
DK-13090,406-4223142-6808318,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"
SS-20410,403-7547414-5205104,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables
FP-14320,407-0841394-7266738,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475
FP-14320,407-4632067-2085119,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476
LC-17050,406-9885155-1980327,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
AS-10240,402-9212131-0226754,South,OFF-AR-10003732,Office Supplies,Art,Newell 333
HG-15025,405-7964100-9839530,Central,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
HG-15025,407-6199785-2150743,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer
BW-11065,408-8238375-8190733,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock"
BH-11710,408-3222761-4601908,South,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator
JP-16135,171-6681129-3524365,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart 
JP-16135,171-2552985-5680303,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket
JM-16195,406-4497645-3623504,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator
JM-16195,171-1440815-9789168,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame
FH-14365,407-9014878-0409963,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
MC-17575,405-8337492-7443500,West,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray"
EB-13870,402-3032554-6300354,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone
PM-19135,402-1005926-5634729,Central,OFF-LA-10004545,Office Supplies,Labels,Avery 50
AR-10345,405-9043064-6727506,Central,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
SS-20875,171-3913410-0193142,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518
SS-20875,407-7661326-5979553,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
SC-20440,407-0748208-6833138,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back"
SC-20440,405-7703615-3393166,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup
EA-14035,405-1388573-8161940,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier
TP-21130,403-8035463-4167510,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File
BP-11290,403-4834544-3103513,West,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs
BP-11290,402-4983476-0529943,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder
LM-17065,408-6172924-2663534,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit
KT-16465,403-9235048-5343525,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915
AP-10915,406-5852547-0999538,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils
AP-10915,407-3569816-2588338,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools
JD-15790,171-1497389-0950758,West,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black"
XP-21865,404-9109256-6333169,West,OFF-AR-10001547,Office Supplies,Art,Newell 311
XP-21865,408-2584858-2361167,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes
XP-21865,402-0549701-6833110,West,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""
JK-16090,403-6224581-9500347,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine
JK-16090,407-5202479-7283555,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors
JK-16090,403-1147455-0953128,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
JK-16090,405-3665040-4528353,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener
MG-18205,403-3911168-6656318,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays
MG-18205,404-2606939-7895551,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
PG-18820,404-1432743-7307544,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips
PG-18820,402-0743390-0222726,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black"
PG-18820,405-0366444-2693909,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
PG-18820,408-3425727-6153954,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
PG-18820,404-2027932-3501106,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies
LD-17005,406-5138253-8085153,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts"
LD-17005,403-7085080-4840303,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock"
LD-17005,407-0729408-3197113,East,OFF-LA-10000121,Office Supplies,Labels,Avery 48
LD-17005,406-9981451-6829159,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal
CR-12730,171-6561877-6875549,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black"
MN-17935,403-8976907-9383551,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone
MN-17935,406-8357423-0661918,Central,OFF-PA-10000552,Office Supplies,Paper,Xerox 200
RD-19900,408-5320805-1347537,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader
JP-16135,408-2158492-2842704,East,OFF-AR-10003504,Office Supplies,Art,Newell 347
KE-16420,406-8670755-9729945,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
KE-16420,404-7355422-8324345,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled"
